Epoch,Training Loss,Validation MRR,Learning Rate
1,11543.327206885155,0,0.001
2,3382.9822476778827,0,0.0009755282581475768
3,2096.2373398825084,0,0.0009045084971874737
4,1749.8152362359485,0,0.0007938926261462366
5,1615.49147644728,0,0.0006545084971874737
6,1537.7767704920532,0,0.0005
7,1486.0928618029056,0,0.00034549150281252633
8,1458.0535675903134,0,0.00020610737385376348
9,1429.3461693468626,0,9.549150281252633e-05
10,1423.0802697751083,0,2.4471741852423235e-05
11,1615.8527929770855,0,0.001
12,1546.7621944857378,0,0.0009938441702975688
13,1524.4871756612624,0,0.0009755282581475768
14,1503.4191176781073,0,0.0009455032620941839
15,1488.018538653641,0,0.0009045084971874737
16,1472.6375342994372,0,0.0008535533905932737
17,1453.1984087216208,0,0.0007938926261462366
18,1432.766221863813,0,0.0007269952498697733
19,1417.956800974995,0,0.0006545084971874737
20,1398.6129868113705,0,0.0005782172325201155
21,1383.2550531316128,0.019176656380295753,0.0005
22,1368.721864470258,0.019176656380295753,0.0004217827674798847
23,1349.3495518633245,0.019176656380295753,0.00034549150281252633
24,1334.1465815671722,0.019176656380295753,0.00027300475013022663
25,1323.8766694913052,0.019176656380295753,0.00020610737385376348
26,1312.2994435580913,0.019176656380295753,0.00014644660940672628
27,1307.1790633418962,0.019176656380295753,9.549150281252633e-05
28,1299.9597368963239,0.019176656380295753,5.449673790581611e-05
29,1299.1626513320884,0.019176656380295753,2.4471741852423235e-05
30,1292.8506047225596,0.019176656380295753,6.15582970243117e-06
31,1545.3659139235583,0.019176656380295753,0.001
32,1472.3434186721993,0.019176656380295753,0.000998458666866564
33,1466.6258823706535,0.019176656380295753,0.0009938441702975688
34,1463.9964454224742,0.019176656380295753,0.0009861849601988384
35,1466.0862009955179,0.019176656380295753,0.0009755282581475768
36,1453.4149833555855,0.019176656380295753,0.0009619397662556434
37,1450.1604880483367,0.019176656380295753,0.0009455032620941839
38,1448.6517361736696,0.019176656380295753,0.0009263200821770461
39,1442.4715949460046,0.019176656380295753,0.0009045084971874737
40,1436.159519252919,0.019176656380295753,0.0008802029828000156
41,1430.015350337482,0.018524691462516785,0.0008535533905932737
42,1417.9078224931184,0.018524691462516785,0.000824724024165092
43,1410.452754768443,0.018524691462516785,0.0007938926261462366
44,1403.4544289610078,0.018524691462516785,0.0007612492823579744
45,1398.3416534470766,0.018524691462516785,0.0007269952498697733
46,1383.6867866834189,0.018524691462516785,0.000691341716182545
47,1387.2807486620788,0.018524691462516785,0.0006545084971874737
48,1374.9775509584404,0.018524691462516785,0.0006167226819279528
49,1367.0528777037869,0.018524691462516785,0.0005782172325201155
50,1358.2884568255977,0.018524691462516785,0.0005392295478639225
51,1347.7599776765176,0.018524691462516785,0.0005
52,1342.7640962891778,0.018524691462516785,0.0004607704521360776
53,1329.147760764798,0.018524691462516785,0.0004217827674798847
54,1326.1038860902345,0.018524691462516785,0.00038327731807204733
55,1320.1296924558426,0.018524691462516785,0.00034549150281252633
56,1311.00775485969,0.018524691462516785,0.0003086582838174551
57,1303.436636710826,0.018524691462516785,0.00027300475013022663
58,1298.2506448375675,0.018524691462516785,0.00023875071764202561
59,1291.5380235111995,0.018524691462516785,0.00020610737385376348
60,1287.7575557482269,0.018524691462516785,0.00017527597583490823
61,1283.5846694839963,0.03213740512728691,0.00014644660940672628
62,1280.1971807966868,0.03213740512728691,0.00011979701719998454
63,1275.1254999455352,0.03213740512728691,9.549150281252633e-05
64,1269.836763697418,0.03213740512728691,7.367991782295391e-05
65,1268.0621601505632,0.03213740512728691,5.449673790581611e-05
66,1266.5970426705796,0.03213740512728691,3.806023374435663e-05
67,1263.9313625102484,0.03213740512728691,2.4471741852423235e-05
68,1261.9513307069099,0.03213740512728691,1.3815039801161721e-05
69,1264.7688025124764,0.03213740512728691,6.15582970243117e-06
70,1261.0156821304265,0.03213740512728691,1.541333133436018e-06
71,1523.0776187444958,0.03213740512728691,0.001
72,1438.0214792606216,0.03213740512728691,0.0009996145181203615
73,1442.6171248511446,0.03213740512728691,0.000998458666866564
74,1437.231829651864,0.03213740512728691,0.0009965342284774632
75,1438.4772009774206,0.03213740512728691,0.0009938441702975688
76,1440.3715195537964,0.03213740512728691,0.0009903926402016153
77,1438.2518201808687,0.03213740512728691,0.0009861849601988384
78,1443.0333122647291,0.03213740512728691,0.0009812276182268236
79,1441.6922165128094,0.03213740512728691,0.0009755282581475768
80,1437.3411473266967,0.03213740512728691,0.0009690956679612422
81,1432.172166436852,0.01904950477182865,0.0009619397662556434
82,1435.712901458859,0.01904950477182865,0.0009540715869125407
83,1427.1209858676343,0.01904950477182865,0.0009455032620941839
84,1425.883706697705,0.01904950477182865,0.0009362480035363986
85,1425.7954698263925,0.01904950477182865,0.0009263200821770461
86,1424.8599224233951,0.01904950477182865,0.0009157348061512727
87,1422.633169147719,0.01904950477182865,0.0009045084971874737
88,1421.6661515755388,0.01904950477182865,0.0008926584654403724
89,1419.2845776130841,0.01904950477182865,0.0008802029828000156
90,1418.8371455793606,0.01904950477182865,0.0008671612547178428
91,1406.9154541922044,0.01904950477182865,0.0008535533905932737
92,1406.4970615841123,0.01904950477182865,0.0008394003727664709
93,1401.764476827854,0.01904950477182865,0.000824724024165092
94,1403.1634151437734,0.01904950477182865,0.000809546974654917
95,1392.1763009676956,0.01904950477182865,0.0007938926261462366
96,1388.44506601106,0.01904950477182865,0.0007777851165098011
97,1386.4662119978746,0.01904950477182865,0.0007612492823579744
98,1380.673584528278,0.01904950477182865,0.0007443106207484776
99,1383.454454572394,0.01904950477182865,0.0007269952498697733
100,1376.0832140034524,0.01904950477182865,0.0007093298687687141
101,1372.8259226462876,0.021245077252388,0.000691341716182545
102,1368.964993571287,0.021245077252388,0.0006730585285387465
103,1369.1225473909587,0.021245077252388,0.0006545084971874737
104,1362.1699931831467,0.021245077252388,0.0006357202249325371
105,1357.8258346567509,0.021245077252388,0.0006167226819279528
106,1351.8771067915188,0.021245077252388,0.0005975451610080642
107,1349.3303344418366,0.021245077252388,0.0005782172325201155
108,1345.9065528425638,0.021245077252388,0.0005587686987289189
109,1345.7725018474682,0.021245077252388,0.0005392295478639225
110,1334.9390213247261,0.021245077252388,0.0005196299078795343
111,1335.5210017488562,0.021245077252388,0.0005
112,1328.967877051985,0.021245077252388,0.00048037009212046586
113,1326.5778975328333,0.021245077252388,0.0004607704521360776
114,1324.9559305851562,0.021245077252388,0.00044123130127108126
115,1315.8368540986467,0.021245077252388,0.0004217827674798847
116,1321.4080848502037,0.021245077252388,0.00040245483899193594
117,1317.1050607640263,0.021245077252388,0.00038327731807204733
118,1310.457276007638,0.021245077252388,0.0003642797750674628
119,1306.2515356726735,0.021245077252388,0.00034549150281252633
120,1303.0418498857507,0.021245077252388,0.00032694147146125364
121,1300.849307597553,0.02756846882402897,0.0003086582838174551
122,1294.6933332256913,0.02756846882402897,0.0002906701312312861
123,1289.900102567759,0.02756846882402897,0.00027300475013022663
124,1288.008633490446,0.02756846882402897,0.00025568937925152246
125,1289.1873078598783,0.02756846882402897,0.00023875071764202561
126,1281.810375457278,0.02756846882402897,0.00022221488349019887
127,1282.0029388040518,0.02756846882402897,0.00020610737385376348
128,1276.8907061196087,0.02756846882402897,0.00019045302534508314
129,1272.9389525264814,0.02756846882402897,0.00017527597583490823
130,1274.2703289505514,0.02756846882402897,0.00016059962723352923
131,1274.712826732616,0.02756846882402897,0.00014644660940672628
132,1272.2597437028282,0.02756846882402897,0.00013283874528215717
133,1267.4614487073497,0.02756846882402897,0.00011979701719998454
134,1261.6519335636854,0.02756846882402897,0.00010734153455962748
135,1265.5359520613645,0.02756846882402897,9.549150281252633e-05
136,1263.014865358942,0.02756846882402897,8.42651938487275e-05
137,1258.9949395001158,0.02756846882402897,7.367991782295391e-05
138,1254.2423553853246,0.02756846882402897,6.375199646360153e-05
139,1254.9288637187167,0.02756846882402897,5.449673790581611e-05
140,1252.4734975927338,0.02756846882402897,4.592841308745932e-05
141,1250.306343062293,0.03964673727750778,3.806023374435663e-05
142,1251.2560304062547,0.03964673727750778,3.090433203875792e-05
143,1254.2582739673662,0.03964673727750778,2.4471741852423235e-05
144,1250.1263776959136,0.03964673727750778,1.8772381773176416e-05
145,1247.2484204669252,0.03964673727750778,1.3815039801161721e-05
146,1250.4326872878917,0.03964673727750778,9.607359798384786e-06
147,1243.1324666355058,0.03964673727750778,6.15582970243117e-06
148,1253.342116526212,0.03964673727750778,3.4657715225368535e-06
149,1248.3353396787095,0.03964673727750778,1.541333133436018e-06
150,1249.0685251746463,0.03964673727750778,3.854818796385495e-07
151,1494.514997790107,0.03964673727750778,0.001
152,1427.4522567005424,0.03964673727750778,0.0009999036202410325
153,1427.9143628141483,0.03964673727750778,0.0009996145181203615
154,1426.4697349117469,0.03964673727750778,0.000999132805092358
155,1433.074865436349,0.03964673727750778,0.000998458666866564
156,1432.7255530327243,0.03964673727750778,0.0009975923633360985
157,1429.2091249277432,0.03964673727750778,0.0009965342284774632
158,1432.643807114469,0.03964673727750778,0.0009952846702217886
159,1435.6474746501353,0.03964673727750778,0.0009938441702975688
160,1433.2277271440125,0.03964673727750778,0.0009922132840449458
161,1431.5519553179051,0.018419640138745308,0.0009903926402016153
162,1433.4484044205883,0.018419640138745308,0.0009883829406604362
163,1428.2086992136701,0.018419640138745308,0.0009861849601988384
164,1435.9424274111393,0.018419640138745308,0.0009837995461801298
165,1424.3829706781864,0.018419640138745308,0.0009812276182268236
166,1427.6949682556763,0.018419640138745308,0.0009784701678661044
167,1425.4281609924708,0.018419640138745308,0.0009755282581475768
168,1424.587734714967,0.018419640138745308,0.0009724030232334391
169,1428.9404390439934,0.018419640138745308,0.0009690956679612422
170,1426.2938793818425,0.018419640138745308,0.0009656074673794017
171,1421.6698029761258,0.018419640138745308,0.0009619397662556434
172,1424.6138453497147,0.018419640138745308,0.0009580939785585681
173,1424.3597708189845,0.018419640138745308,0.0009540715869125407
174,1417.9203892026926,0.018419640138745308,0.0009498741420261108
175,1424.0781838007656,0.018419640138745308,0.0009455032620941839
176,1425.1466252195833,0.018419640138745308,0.0009409606321741775
177,1419.0142534215972,0.018419640138745308,0.0009362480035363986
178,1418.6934536728033,0.018419640138745308,0.0009313671929888959
179,1416.2216911621395,0.018419640138745308,0.0009263200821770461
180,1415.9600290096841,0.018419640138745308,0.0009211086168581433
181,1418.0464530597258,0.020589729771018028,0.0009157348061512727
182,1419.8280479999673,0.020589729771018028,0.0009102007217627568
183,1410.977962833554,0.020589729771018028,0.0009045084971874737
184,1421.110340052891,0.020589729771018028,0.0008986603268863536
185,1412.6121785922305,0.020589729771018028,0.0008926584654403724
186,1405.7656468240016,0.020589729771018028,0.0008865052266813684
187,1407.5702593780718,0.020589729771018028,0.0008802029828000156
188,1406.3939798930103,0.020589729771018028,0.0008737541634312985
189,1409.4763323280056,0.020589729771018028,0.0008671612547178428
190,1402.2061091550797,0.020589729771018028,0.0008604267983514594
191,1400.2359450901874,0.020589729771018028,0.0008535533905932737
192,1401.4867113483087,0.020589729771018028,0.000846543681272818
193,1399.7229882914764,0.020589729771018028,0.0008394003727664709
194,1394.4401999589716,0.020589729771018028,0.0008321262189556409
195,1395.7346311556903,0.020589729771018028,0.000824724024165092
196,1393.3998145687704,0.020589729771018028,0.0008171966420818228
197,1401.371449710205,0.020589729771018028,0.000809546974654917
198,1392.8895261545376,0.020589729771018028,0.0008017779709767857
199,1396.2035057905719,0.020589729771018028,0.0007938926261462366
200,1393.1914103646561,0.020589729771018028,0.0007858939801138062
201,1384.6797476922254,0.02815091609954834,0.0007777851165098011
202,1380.477316549095,0.02815091609954834,0.0007695691614555002
203,1374.8244413769494,0.02815091609954834,0.0007612492823579744
204,1379.830136490253,0.02815091609954834,0.0007528286866889923
205,1380.8711338687556,0.02815091609954834,0.0007443106207484776
206,1372.2096740789132,0.02815091609954834,0.0007356983684129988
207,1383.3592281371302,0.02815091609954834,0.0007269952498697733
208,1379.0980769685414,0.02815091609954834,0.0007182046203366711
209,1368.411415853709,0.02815091609954834,0.0007093298687687141
210,1370.1683501699554,0.02815091609954834,0.0007003744165515705
211,1366.9029121173842,0.02815091609954834,0.000691341716182545
212,1362.402046694196,0.02815091609954834,0.0006822352499395748
213,1361.5563010284413,0.02815091609954834,0.0006730585285387465
214,1365.222756529432,0.02815091609954834,0.0006638150897808467
215,1357.161452830374,0.02815091609954834,0.0006545084971874737
216,1361.1078046816535,0.02815091609954834,0.0006451423386272313
217,1357.1614660281307,0.02815091609954834,0.0006357202249325371
218,1353.6674994665734,0.02815091609954834,0.0006262457885075791
219,1351.9065281440653,0.02815091609954834,0.0006167226819279528
220,1357.22970254156,0.02815091609954834,0.0006071545765325253
221,1356.0446990793546,0.02065381407737732,0.0005975451610080642
222,1346.7828702762154,0.02065381407737732,0.0005878981399671772
223,1341.4270480440837,0.02065381407737732,0.0005782172325201155
224,1341.9119407808155,0.02065381407737732,0.0005685061708409841
225,1343.949604507545,0.02065381407737732,0.0005587686987289189
226,1333.869125761214,0.02065381407737732,0.0005490085701647804
227,1332.7631192718482,0.02065381407737732,0.0005392295478639225
228,1334.1852592119872,0.02065381407737732,0.0005294354018255945
229,1329.7801061062116,0.02065381407737732,0.0005196299078795343
230,1328.938953827525,0.02065381407737732,0.0005098168462303141
231,1326.9324128868209,0.02065381407737732,0.0005
232,1326.0695202709535,0.02065381407737732,0.0004901831537696859
233,1327.2391454546462,0.02065381407737732,0.00048037009212046586
234,1326.0876716798712,0.02065381407737732,0.00047056459817440544
235,1324.2113532312212,0.02065381407737732,0.0004607704521360776
236,1318.0933284827938,0.02065381407737732,0.0004509914298352197
237,1322.2423887809243,0.02065381407737732,0.00044123130127108126
238,1323.0700736486162,0.02065381407737732,0.0004314938291590161
239,1315.947094709064,0.02065381407737732,0.0004217827674798847
240,1309.676736775681,0.02065381407737732,0.00041210186003282274
241,1308.865520688431,0.02726775035262108,0.00040245483899193594
242,1306.2802158301279,0.02726775035262108,0.0003928454234674747
243,1307.5616334369608,0.02726775035262108,0.00038327731807204733
244,1303.3277363295038,0.02726775035262108,0.00037375421149242114
245,1303.6143388953096,0.02726775035262108,0.0003642797750674628
246,1300.5529960120648,0.02726775035262108,0.0003548576613727688
247,1304.0237517742535,0.02726775035262108,0.00034549150281252633
248,1295.5009874433463,0.02726775035262108,0.0003361849102191533
249,1297.1708294837467,0.02726775035262108,0.00032694147146125364
250,1300.9990884712581,0.02726775035262108,0.0003177647500604252
251,1290.7291986364403,0.02726775035262108,0.0003086582838174551
252,1292.0074226953514,0.02726775035262108,0.0002996255834484295
253,1291.742882998061,0.02726775035262108,0.0002906701312312861
254,1286.0967533996443,0.02726775035262108,0.00028179537966332904
255,1285.032308747004,0.02726775035262108,0.00027300475013022663
256,1286.0831479571866,0.02726775035262108,0.00026430163158700117
257,1285.2510979442193,0.02726775035262108,0.00025568937925152246
258,1282.901715503486,0.02726775035262108,0.0002471713133110078
259,1286.1353312172514,0.02726775035262108,0.00023875071764202561
260,1277.778369714055,0.02726775035262108,0.0002304308385445001
261,1286.296035149141,0.030152518302202225,0.00022221488349019887
262,1274.1960089343372,0.030152518302202225,0.00021410601988619394
263,1276.2868784114587,0.030152518302202225,0.00020610737385376348
264,1275.579662268934,0.030152518302202225,0.0001982220290232143
265,1272.9311162731049,0.030152518302202225,0.00019045302534508314
266,1274.0515855660346,0.030152518302202225,0.00018280335791817716
267,1264.7779463104723,0.030152518302202225,0.00017527597583490823
268,1266.8657199174725,0.030152518302202225,0.00016787378104435912
