Epoch,Training Loss,Validation MRR,Learning Rate
1,41754.39070448369,0,0.001
2,21888.585647772903,0,0.001
3,16285.46758652254,0,0.001
4,13418.78005725325,0,0.001
5,11077.735929205695,0,0.001
6,8976.119697468464,0,0.001
7,7306.274585173927,0,0.001
8,6018.295270626247,0,0.001
9,4956.963011168352,0,0.001
10,4180.99190026095,0,0.001
11,3644.010990746346,0,0.001
12,3228.0742174520683,0,0.001
13,3036.874247294296,0,0.001
14,2788.381570714493,0,0.001
15,2604.35123896599,0,0.001
16,2470.4660872247555,0,0.001
17,2425.179047100644,0,0.001
18,2329.4283725453847,0,0.001
19,2298.515495016355,0,0.001
20,2208.6447871731757,0,0.001
21,2156.751352099356,0.06450561434030533,0.001
22,2160.41218480966,0.06450561434030533,0.001
23,2113.8287209527434,0.06450561434030533,0.001
24,2080.865910414018,0.06450561434030533,0.001
25,2004.5836624972158,0.06450561434030533,0.001
26,2083.584149078676,0.06450561434030533,0.001
27,2071.571719580683,0.06450561434030533,0.001
28,2029.7751555008504,0.06450561434030533,0.001
29,1991.219468674712,0.06450561434030533,0.001
30,2040.9426899704235,0.06450561434030533,0.001
31,1983.1314153480346,0.06450561434030533,0.001
32,2010.908716754288,0.06450561434030533,0.001
33,1982.512312437675,0.06450561434030533,0.001
34,1997.9012596907678,0.06450561434030533,0.001
35,1965.4446427537323,0.06450561434030533,0.001
36,1957.822074980902,0.06450561434030533,0.001
37,1958.8724457297756,0.06450561434030533,0.001
38,1951.485349492174,0.06450561434030533,0.001
39,1955.9045446899938,0.06450561434030533,0.001
40,1988.2705411134677,0.06450561434030533,0.001
41,1903.3806736980414,0.05901409313082695,0.001
42,1919.8535920601123,0.05901409313082695,0.001
43,1913.0570095824673,0.05901409313082695,0.001
44,1923.130765842068,0.05901409313082695,0.001
45,1906.7742782453963,0.05901409313082695,0.001
46,1899.2554460754593,0.05901409313082695,0.001
47,1911.0665489041776,0.05901409313082695,0.001
48,1900.1544652605432,0.05901409313082695,0.001
49,1917.821595970868,0.05901409313082695,0.001
50,1881.6609455367952,0.05901409313082695,0.001
51,1901.6520711254016,0.05901409313082695,0.001
52,1904.570689062809,0.05901409313082695,0.001
53,1882.7135499315893,0.05901409313082695,0.001
54,1917.333080404938,0.05901409313082695,0.001
55,1869.838688490567,0.05901409313082695,0.001
56,1861.6773801546603,0.05901409313082695,0.001
57,1907.0283772883922,0.05901409313082695,0.001
58,1872.1739735723572,0.05901409313082695,0.001
59,1899.278761412344,0.05901409313082695,0.001
60,1844.029049579405,0.05901409313082695,0.001
61,1911.5478890931865,0.07181770354509354,0.001
62,1870.3115431462832,0.07181770354509354,0.001
63,1886.2269881379402,0.07181770354509354,0.001
