Epoch,Training Loss,Validation MRR,Learning Rate
1,45604.90753288946,0,0.001
2,40380.214694027265,0,0.001
3,35857.52427552,0,0.001
4,31715.6965234581,0,0.001
5,30162.519057308164,0,0.001
6,29567.246081886788,0,0.001
7,28205.867271167255,0,0.001
8,26904.159742862677,0,0.001
9,25563.191182390157,0,0.001
10,24553.66307515079,0,0.001
11,23742.600777028776,0,0.001
12,23031.552137746985,0,0.001
13,22542.755345098143,0,0.001
14,22008.61432780554,0,0.001
15,21282.13693295188,0,0.001
16,20722.830714818545,0,0.001
17,20157.152935521277,0,0.001
18,19649.893799186717,0,0.001
19,19073.928490023533,0,0.001
20,18672.79104638523,0,0.001
21,18302.815685514077,0.06269519776105881,0.001
22,17821.334187347547,0.06269519776105881,0.001
23,17422.83562352401,0.06269519776105881,0.001
24,16952.912989049113,0.06269519776105881,0.001
25,16628.694560577518,0.06269519776105881,0.001
26,16288.739848088291,0.06269519776105881,0.001
27,15801.178768998525,0.06269519776105881,0.001
28,15523.085612284678,0.06269519776105881,0.001
29,15151.571341102308,0.06269519776105881,0.001
30,14900.808909278701,0.06269519776105881,0.001
31,14558.92513313952,0.06269519776105881,0.001
32,14312.185786087843,0.06269519776105881,0.001
33,14019.443743677988,0.06269519776105881,0.001
34,13992.380506297792,0.06269519776105881,0.001
35,13583.139327824825,0.06269519776105881,0.001
36,13437.171544473533,0.06269519776105881,0.001
37,13242.198676243956,0.06269519776105881,0.001
38,13193.361912229848,0.06269519776105881,0.001
39,12989.584064871418,0.06269519776105881,0.001
40,12846.038134158525,0.06269519776105881,0.001
41,12630.603759498521,0.08411787450313568,0.001
42,12608.315128175378,0.08411787450313568,0.001
43,12407.578849706515,0.08411787450313568,0.001
44,12305.959331179474,0.08411787450313568,0.001
45,12189.00450506388,0.08411787450313568,0.001
46,12113.554011011169,0.08411787450313568,0.001
47,12011.356036866162,0.08411787450313568,0.001
48,11913.69633945669,0.08411787450313568,0.001
49,11832.647198961931,0.08411787450313568,0.001
50,11763.963887610711,0.08411787450313568,0.001
51,11685.972466002324,0.08411787450313568,0.001
52,11794.202098148704,0.08411787450313568,0.001
53,11589.703423789178,0.08411787450313568,0.001
54,11476.337857698049,0.08411787450313568,0.001
55,11436.600798849795,0.08411787450313568,0.001
56,11408.868261488124,0.08411787450313568,0.001
57,11292.109712293892,0.08411787450313568,0.001
58,11230.494296554,0.08411787450313568,0.001
59,11150.09016404691,0.08411787450313568,0.001
60,11178.929059494007,0.08411787450313568,0.001
61,11031.339535007806,0.0964154377579689,0.001
62,10969.352646314,0.0964154377579689,0.001
63,10900.376311657392,0.0964154377579689,0.001
64,10910.381430537742,0.0964154377579689,0.001
65,10860.031243898482,0.0964154377579689,0.001
66,10790.883418930673,0.0964154377579689,0.001
67,10693.115020664192,0.0964154377579689,0.001
68,10698.877699949902,0.0964154377579689,0.001
69,10664.710125729798,0.0964154377579689,0.001
70,10595.547119930272,0.0964154377579689,0.001
71,10512.816884887377,0.0964154377579689,0.001
72,10343.597008480787,0.0964154377579689,0.001
73,10362.238402818248,0.0964154377579689,0.001
74,10333.766961740332,0.0964154377579689,0.001
75,10297.227825958547,0.0964154377579689,0.001
76,10234.257952748176,0.0964154377579689,0.001
77,10172.04729721217,0.0964154377579689,0.001
78,10212.194641217273,0.0964154377579689,0.001
79,10087.09403108227,0.0964154377579689,0.001
80,9978.825565578476,0.0964154377579689,0.001
81,9994.720348499497,0.10197233408689499,0.001
82,9952.130696986424,0.10197233408689499,0.001
83,9917.549363308035,0.10197233408689499,0.001
